,OUTCOMETYPE,AGEOUTCOME,PREVHIST,DAYS_STAY,IS_PUREBREED,INTAKETYPE_ABANDONED,INTAKETYPE_EUTHANASIAREQUEST,INTAKETYPE_OWNERSURRENDER,INTAKETYPE_PUBLICASSIST,INTAKETYPE_STRAY,INTAKECONDITION_AGED,INTAKECONDITION_BEHAVIOR,INTAKECONDITION_FERAL,INTAKECONDITION_INJURED,INTAKECONDITION_MEDICAL,INTAKECONDITION_NORMAL,INTAKECONDITION_NURSING,INTAKECONDITION_OTHER,INTAKECONDITION_PREGNANT,INTAKECONDITION_SICK,SEXINTAKE_INTACTFEMALE,SEXINTAKE_INTACTMALE,SEXINTAKE_NEUTEREDMALE,SEXINTAKE_SPAYEDFEMALE,SEXINTAKE_UNKNOWN
A810901_1576976880,ADOPT,2.0,0.0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810902_1576976880,ADOPT,2.0,0.0,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810903_1576977480,RTO,36.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810904_1576980360,ADOPT,24.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810907_1576982220,ADOPT,12.0,0.0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810908_1576983060,ADOPT,24.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A810914_1576986900,ADOPT,2.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810920_1576990920,ADOPT,60.0,0.0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810922_1576991820,RTO,24.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810923_1576991820,RTO,24.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810927_1576998240,RTO,24.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810929_1579828440,ADOPT,12.0,0.0,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810932_1577097300,ADOPT,12.0,0.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810935_1577100660,ADOPT,5.0,0.0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810937_1577102160,ADOPT,24.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810937_1578712980,ADOPT,24.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A810938_1577102160,ADOPT,24.0,0.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810940_1577103780,ADOPT,96.0,0.0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A810941_1577104440,ADOPT,10.0,0.0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810942_1577105940,ADOPT,24.0,0.0,68,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810943_1577105700,ADOPT,36.0,0.0,29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810944_1577105700,ADOPT,36.0,0.0,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810945_1577063280,ADOPT,2.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A810946_1577064900,RTO,24.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810947_1577064600,RTO,24.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810948_1577066760,RTO,7.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A810953_1577068980,ADOPT,7.0,0.0,73,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
A810958_1577070540,ADOPT,108.0,0.0,156,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A810958_1593862800,ADOPT,108.0,1.0,96,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A810959_1577071320,ADOPT,24.0,0.0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A810962_1577074620,RTO,24.0,0.0,16,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A810968_1577074980,ADOPT,24.0,0.0,64,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810972_1577077080,ADOPT,3.0,0.0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810974_1577078040,RTO,24.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810977_1578795240,ADOPT,2.0,0.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A810978_1578795240,ADOPT,2.0,0.0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810981_1577080980,ADOPT,24.0,0.0,55,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A810999_1577327880,ADOPT,48.0,0.0,39,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811001_1577357880,ADOPT,24.0,0.0,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811001_1581595740,ADOPT,24.0,1.0,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811003_1577359020,DIED,24.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811007_1577361900,ADOPT,12.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811011_1577322660,ADOPT,24.0,0.0,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811012_1577322660,ADOPT,24.0,0.0,292,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811014_1577325240,RTO,24.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811015_1577325360,RTO,24.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811020_1577328900,ADOPT,8.0,0.0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811022_1577329440,ADOPT,24.0,0.0,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811023_1577332860,ADOPT,12.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811025_1577332560,ADOPT,2.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811027_1577333340,ADOPT,48.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811028_1577334660,ADOPT,24.0,0.0,163,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811031_1577335440,ADOPT,36.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811033_1577334660,ADOPT,3.0,0.0,96,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A811034_1577334660,ADOPT,2.0,0.0,68,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A811035_1577334660,DIED,0.241,0.0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
A811036_1577334660,ADOPT,2.0,0.0,68,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811038_1577334660,ADOPT,1.0,0.0,55,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A811039_1577334660,ADOPT,2.0,0.0,60,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811040_1577334660,ADOPT,3.0,0.0,93,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811043_1577339280,ADOPT,12.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811044_1577792640,ADOPT,9.0,0.0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811046_1577342580,ADOPT,2.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811051_1577343900,ADOPT,12.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811052_1577432340,ADOPT,9.0,0.0,38,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
A811063_1577447580,ADOPT,2.0,0.0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811064_1577933280,RTO,12.0,0.0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811067_1577408400,ADOPT,12.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811070_1577410260,RTO,72.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811071_1577410440,ADOPT,24.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811071_1578051300,ADOPT,24.0,1.0,28,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811073_1577412300,ADOPT,2.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811074_1577413080,ADOPT,36.0,0.0,49,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
A811074_1583736660,ADOPT,36.0,1.0,123,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811076_1577414700,ADOPT,12.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811095_1577427120,ADOPT,2.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811096_1577427120,ADOPT,2.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811097_1577427120,ADOPT,2.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811098_1577427120,ADOPT,2.0,0.0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811100_1577430120,ADOPT,2.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811101_1577430120,ADOPT,2.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811102_1577430120,ADOPT,2.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811108_1577530800,RTO,24.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811116_1577535060,ADOPT,60.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811116_1578023220,ADOPT,60.0,1.0,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811122_1577494800,ADOPT,120.0,0.0,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811123_1577494980,ADOPT,24.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811123_1578024300,ADOPT,24.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811127_1577503800,ADOPT,60.0,0.0,94,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811128_1577504880,RTO,156.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811132_1577510100,ADOPT,2.0,0.0,34,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811136_1577512440,RTO,72.0,0.0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811141_1577513040,ADOPT,24.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811158_1577613060,RTO,4.0,0.0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811162_1577618520,ADOPT,4.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811164_1577620200,ADOPT,24.0,0.0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811169_1577582340,ADOPT,12.0,0.0,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811170_1577582340,ADOPT,4.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811171_1577582340,ADOPT,4.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811174_1577581800,ADOPT,3.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811175_1577585460,ADOPT,12.0,0.0,53,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811177_1577586720,RTO,24.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811178_1577587680,RTO,24.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811179_1577793840,RTO,12.0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811180_1577793840,RTO,12.0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811183_1577589240,ADOPT,48.0,0.0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811187_1577590080,RTO,24.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811195_1577598300,ADOPT,60.0,0.0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811195_1591616100,ADOPT,60.0,1.0,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811198_1577694420,ADOPT,12.0,0.0,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
A811198_1578194520,ADOPT,12.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811205_1577701980,DIED,120.0,0.0,28,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811210_1577706660,ADOPT,10.0,0.0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811214_1577707740,ADOPT,120.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811216_1577705940,RTO,180.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811219_1577668140,ADOPT,36.0,0.0,96,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811220_1577670660,ADOPT,108.0,0.0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811220_1578464460,ADOPT,108.0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811221_1577672640,ADOPT,12.0,0.0,92,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811228_1577675040,ADOPT,72.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811236_1577676480,ADOPT,8.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811238_1577676480,ADOPT,24.0,0.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811242_1577678700,ADOPT,36.0,0.0,184,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811243_1577679660,ADOPT,24.0,0.0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811244_1577679720,ADOPT,2.0,0.0,10,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811245_1577680620,ADOPT,24.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811248_1577684400,RTO,24.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811249_1577683920,ADOPT,1.0,0.0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811250_1577683920,ADOPT,2.0,0.0,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811251_1577683920,ADOPT,1.0,0.0,29,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811251_1603334340,ADOPT,10.0,1.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811252_1577683920,ADOPT,1.0,0.0,28,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811253_1577687760,ADOPT,24.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811254_1577704800,RTO,24.0,0.0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
A811259_1577792100,ADOPT,2.0,0.0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811260_1577792100,ADOPT,2.0,0.0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811263_1577793660,RTO,7.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811263_1578984300,RTO,8.0,1.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811263_1582679880,RTO,9.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811263_1606619220,RTO,12.0,3.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811265_1577796240,ADOPT,48.0,0.0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811271_1577754900,ADOPT,48.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811274_1577757120,RTO,48.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811274_1585474140,RTO,48.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811279_1577758140,ADOPT,12.0,0.0,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811282_1577760780,ADOPT,24.0,0.0,176,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811282_1593517920,ADOPT,24.0,1.0,11,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811283_1577760780,ADOPT,1.0,0.0,58,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A811284_1577760780,ADOPT,2.0,0.0,64,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A811285_1577760780,ADOPT,1.0,0.0,58,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811286_1577760780,ADOPT,1.0,0.0,56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A811287_1577760780,ADOPT,1.0,0.0,56,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811288_1577760780,ADOPT,1.0,0.0,58,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
A811289_1577760780,ADOPT,2.0,0.0,63,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
A811295_1577764200,RTO,144.0,0.0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
A811296_1577764560,ADOPT,60.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811297_1577761680,ADOPT,24.0,0.0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811299_1577765880,ADOPT,24.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811300_1577766480,ADOPT,4.0,0.0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811301_1577767260,RTO,120.0,0.0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811310_1577768940,RTO,132.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811312_1577944140,ADOPT,36.0,0.0,128,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811316_1577869860,RTO,24.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811316_1580901720,RTO,24.0,1.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811320_1577842380,RTO,144.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811322_1577849760,RTO,24.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811323_1577864100,RTO,24.0,0.0,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811325_1577954520,ADOPT,60.0,0.0,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811326_1577955660,ADOPT,36.0,0.0,51,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811336_1577963760,ADOPT,24.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811338_1577963820,RTO,24.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811339_1577964960,RTO,24.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811342_1577965800,ADOPT,4.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811345_1577966160,ADOPT,8.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811346_1577965140,ADOPT,2.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811348_1577967240,RTO,24.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811355_1577969700,RTO,36.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811358_1577927040,ADOPT,24.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811359_1577927160,RTO,12.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811360_1577927340,RTO,24.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811361_1577927340,RTO,72.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811362_1577927040,ADOPT,24.0,0.0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811363_1577928360,RTO,84.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
A811367_1577928360,RTO,48.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811369_1577928720,ADOPT,24.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
A811371_1577928480,RTO,24.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811372_1577929980,RTO,96.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811372_1580089260,RTO,96.0,1.0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
A811373_1577933280,RTO,24.0,0.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811374_1577934000,ADOPT,24.0,0.0,6,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811387_1577937420,ADOPT,24.0,0.0,222,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811388_1577937780,ADOPT,2.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811391_1577941080,RTO,108.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811396_1577945640,RTO,84.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811400_1578362340,RTO,120.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811407_1578044220,ADOPT,24.0,0.0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
A811411_1578051240,RTO,48.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811412_1578051240,RTO,96.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811416_1578053040,RTO,36.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811429_1578056280,ADOPT,2.0,0.0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
A811430_1578056280,ADOPT,2.0,0.0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811434_1578015000,ADOPT,2.0,0.0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811435_1578015000,ADOPT,2.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
A811436_1578015000,ADOPT,2.0,0.0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
